1.128307	-0.145799
1.127975	-0.145521
1.127595	-0.145313
1.127210	-0.145061
1.126825	-0.144746
1.126419	-0.144394
1.125971	-0.144031
1.125494	-0.143636
1.124991	-0.143199
1.124452	-0.142726
1.123873	-0.142217
1.123248	-0.141673
1.122574	-0.141089
1.121847	-0.140464
1.121064	-0.139793
1.120220	-0.139073
1.119311	-0.138301
1.118329	-0.137474
1.117270	-0.136590
1.116127	-0.135643
1.114894	-0.134631
1.113562	-0.133548
1.112121	-0.132393
1.110565	-0.131160
1.108884	-0.129843
1.107070	-0.128434
1.105112	-0.126928
1.102999	-0.125318
1.100716	-0.123600
1.098251	-0.121766
1.095588	-0.119808
1.092718	-0.117711
1.089624	-0.115466
1.086283	-0.113070
1.082671	-0.110519
1.078763	-0.107810
1.074534	-0.104934
1.069953	-0.101888
1.064980	-0.098683
1.059592	-0.095300
1.053747	-0.091741
1.047402	-0.088012
1.040516	-0.084108
1.033057	-0.080005
1.024992	-0.075672
1.016237	-0.071164
1.006765	-0.066427
0.997830	-0.062094
0.989381	-0.058180
0.981428	-0.054576
0.973928	-0.051292
0.966881	-0.048246
0.960257	-0.045428
0.954016	-0.042855
0.948148	-0.040485
0.942637	-0.038282
0.937461	-0.036236
0.932591	-0.034362
0.928016	-0.032625
0.923723	-0.031006
0.919693	-0.029500
0.915909	-0.028101
0.912354	-0.026809
0.909017	-0.025607
0.905890	-0.024472
0.902962	-0.023399
0.900224	-0.022372
0.897663	-0.021390
0.895281	-0.020425
0.893072	-0.019457
0.891015	-0.018519
0.889139	-0.017530
0.887431	-0.016515
0.885867	-0.015500
0.884426	-0.014509
0.883139	-0.013496
0.881980	-0.012487
0.880929	-0.011500
0.879977	-0.010541
0.879116	-0.009612
0.878339	-0.008713
0.877633	-0.007851
0.876989	-0.007028
0.876406	-0.006242
0.875878	-0.005489
0.875400	-0.004773
0.874935	-0.004048
0.874480	-0.003299
0.874037	-0.002525
0.873611	-0.001723
0.873209	-0.000892
0.872834	-0.000030
0.872486	0.000862
0.872183	0.001786
0.871924	0.002744
0.871716	0.003731
0.871581	0.004747
0.871510	0.005755
0.871533	0.006749
0.871594	0.007724
0.871728	0.008678
0.871902	0.009609
0.872122	0.010516
0.872390	0.011393
0.872713	0.012238
0.873090	0.013041
0.873527	0.013802
0.874000	0.014522
0.874515	0.015211
0.875089	0.015893
0.875709	0.016567
0.876387	0.017228
0.877123	0.017869
0.877921	0.018482
0.878785	0.019060
0.879713	0.019596
0.880703	0.020088
0.881754	0.020532
0.882866	0.020922
0.884033	0.021257
0.885254	0.021533
0.886529	0.021750
0.887852	0.021918
0.889224	0.022025
0.890642	0.022077
0.892107	0.022094
0.893618	0.022059
0.895175	0.021982
0.896778	0.021854
0.898428	0.021676
0.900126	0.021451
0.901871	0.021180
0.903665	0.020860
0.905509	0.020489
0.907403	0.020068
0.909348	0.019597
0.911345	0.019073
0.913397	0.018500
0.915505	0.017874
0.917668	0.017194
0.919889	0.016458
0.922169	0.015665
0.924512	0.014818
0.926918	0.013917
0.929389	0.012956
0.931925	0.011930
0.934527	0.010837
0.937197	0.009678
0.939939	0.008450
0.942752	0.007149
0.945637	0.005769
0.948595	0.004309
0.951630	0.002767
0.954742	0.001140
0.957936	-0.000571
0.961215	-0.002366
0.964582	-0.004248
0.968036	-0.006223
0.971579	-0.008297
0.975213	-0.010472
0.978939	-0.012757
0.982761	-0.015149
0.986681	-0.017654
0.990701	-0.020275
0.994821	-0.023022
0.999043	-0.025898
1.003366	-0.028912
1.007788	-0.032078
1.012307	-0.035403
1.016938	-0.038876
1.021682	-0.042504
1.026217	-0.046048
1.030568	-0.049486
1.034750	-0.052814
1.038769	-0.056034
1.042633	-0.059148
1.046343	-0.062166
1.049907	-0.065086
1.053338	-0.067906
1.056636	-0.070632
1.059798	-0.073280
1.062829	-0.075850
1.065740	-0.078338
1.068535	-0.080746
1.071218	-0.083079
1.073794	-0.085340
1.076267	-0.087528
1.078645	-0.089641
1.080934	-0.091681
1.083134	-0.093654
1.085245	-0.095565
1.087272	-0.097414
1.089217	-0.099205
1.091081	-0.100942
1.092867	-0.102627
1.094582	-0.104257
1.096229	-0.105833
1.097812	-0.107357
1.099332	-0.108830
1.100793	-0.110255
1.102197	-0.111631
1.103546	-0.112960
1.104843	-0.114245
1.106089	-0.115487
1.107285	-0.116688
1.108438	-0.117846
1.109549	-0.118961
1.110621	-0.120035
1.111655	-0.121068
1.112650	-0.122065
1.113609	-0.123026
1.114532	-0.123953
1.115420	-0.124847
1.116278	-0.125707
1.117105	-0.126535
1.117903	-0.127332
1.118674	-0.128099
1.119416	-0.128839
1.120130	-0.129552
1.120816	-0.130241
1.121476	-0.130907
1.122111	-0.131549
1.122726	-0.132165
1.123319	-0.132758
1.123892	-0.133327
1.124447	-0.133875
1.124980	-0.134403
1.125492	-0.134914
1.125985	-0.135406
1.126459	-0.135882
1.126916	-0.136340
1.127357	-0.136781
1.127782	-0.137206
1.128192	-0.137615
1.128588	-0.138009
1.128967	-0.138390
1.129328	-0.138761
1.129676	-0.139120
1.130021	-0.139458
1.130349	-0.139786
1.130625	-0.140133
1.130859	-0.140497
